caller_id,location,category,subcategory,u_symptom,priority,assignment_group
3487,108,26,164,491,3,Group 70
4025,204,26,164,491,3,Group 25
4025,204,26,164,491,3,Group 25
4473,108,26,164,491,3,Group 70
4473,108,26,164,491,3,Group 70
4908,143,26,164,491,3,Group 70
4908,143,26,164,491,3,Group 70
4921,161,26,164,491,3,Group 70
4921,161,26,164,491,3,Group 70
5230,179,26,164,491,3,Group 70
5230,179,26,164,491,3,Group 70
5561,161,26,164,491,3,Group 70
5561,161,26,164,491,3,Group 70
5635,161,26,164,491,3,Group 24
5635,161,26,164,491,3,Group 24
30,131,61,164,491,3,Group 70
30,131,61,164,491,3,Group 70
388,93,61,164,491,3,Group 74
388,93,61,164,491,3,Group 74
649,108,61,164,491,3,Group 73
649,108,61,164,491,3,Group 73
994,204,61,164,491,3,Group 75
994,204,61,164,491,3,Group 75
1107,51,61,164,491,3,Group 73
1107,51,61,164,491,3,Group 73
1215,143,61,164,491,3,Group 75
1215,143,61,164,491,3,Group 75
1270,51,61,164,491,3,Group 72
1270,51,61,164,491,3,Group 72
1325,42,61,164,491,3,Group 73
1325,42,61,164,491,3,Group 73
1325,42,61,164,491,3,Group 73
1325,42,61,164,491,3,Group 73
2075,111,61,164,491,3,Group 73
2075,111,61,164,491,3,Group 73
2193,196,61,164,491,3,Group 70
2193,196,61,164,491,3,Group 70
2382,204,61,164,491,3,Group 73
2382,204,61,164,491,3,Group 73
2500,161,61,164,491,3,Group 73
2500,161,61,164,491,3,Group 73
2618,204,61,164,491,3,Group 73
2618,204,61,164,491,3,Group 73
2995,97,61,164,491,3,Group 73
2995,97,61,164,491,3,Group 73
3029,204,61,164,491,3,Group 73
3029,204,61,164,491,3,Group 73
3330,47,61,164,491,3,Group 70
3330,47,61,164,491,3,Group 70
3359,45,61,164,491,3,Group 73
3359,45,61,164,491,3,Group 73
3381,108,61,164,491,3,Group 73
3381,108,61,164,491,3,Group 73
3775,204,61,164,491,3,Group 73
3775,204,61,164,491,3,Group 73
3821,97,61,164,491,3,Group 73
3821,97,61,164,491,3,Group 73
3837,42,61,164,491,3,Group 73
3837,42,61,164,491,3,Group 73
4016,204,61,164,491,3,Group 73
4016,204,61,164,491,3,Group 73
4027,204,61,164,491,3,Group 73
4027,204,61,164,491,3,Group 73
4635,179,61,164,491,3,Group 73
4635,179,61,164,491,3,Group 73
5559,111,61,164,491,3,Group 73
5559,111,61,164,491,3,Group 73
51,204,63,164,491,3,Group 25
51,204,63,164,491,3,Group 25
393,51,19,163,491,3,Group 72
393,51,19,163,491,3,Group 72
778,93,19,163,491,3,Group 70
778,93,19,163,491,3,Group 70
986,66,19,163,491,3,Group 72
986,66,19,163,491,3,Group 72
1551,161,19,163,491,3,Group 62
1551,161,19,163,491,3,Group 62
1586,108,19,163,491,3,Group 72
1586,108,19,163,491,3,Group 72
1593,204,19,163,491,3,Group 59
1593,204,19,163,491,3,Group 59
1593,204,19,163,491,3,Group 59
1650,43,19,163,491,3,Group 72
1650,43,19,163,491,3,Group 72
1847,161,19,163,491,3,Group 70
1847,161,19,163,491,3,Group 70
2217,161,19,163,491,3,Group 72
2217,161,19,163,491,3,Group 72
2225,69,19,163,491,3,Group 72
2225,69,19,163,491,3,Group 72
2303,143,19,163,491,3,Group 28
2303,143,19,163,491,3,Group 28
2431,204,19,163,491,3,Group 25
2431,204,19,163,491,3,Group 25
2737,51,19,163,491,3,Group 72
2737,51,19,163,491,3,Group 72
2859,38,19,163,491,3,Group 72
2859,38,19,163,491,3,Group 72
2988,161,19,163,491,3,Group 72
2988,161,19,163,491,3,Group 72
3436,51,19,163,491,3,Group 72
3436,51,19,163,491,3,Group 72
3754,41,19,163,491,3,Group 72
3754,41,19,163,491,3,Group 72
3757,46,19,163,491,3,Group 72
3757,46,19,163,491,3,Group 72
3761,187,19,163,491,3,Group 72
3761,187,19,163,491,3,Group 72
3808,199,19,163,491,3,Group 39
3808,199,19,163,491,3,Group 39
3916,37,19,163,491,3,Group 72
3916,37,19,163,491,3,Group 72
4203,161,19,163,491,3,Group 62
4203,161,19,163,491,3,Group 62
4255,111,19,163,491,3,Group 72
4255,111,19,163,491,3,Group 72
4511,161,19,163,491,3,Group 70
4511,161,19,163,491,3,Group 70
4638,204,19,163,491,3,Group 25
4638,204,19,163,491,3,Group 25
5053,204,19,163,491,3,Group 25
5053,204,19,163,491,3,Group 25
5227,18,19,163,491,3,Group 72
5227,18,19,163,491,3,Group 72
5433,204,19,163,491,3,Group 70
5433,204,19,163,491,3,Group 70
5466,204,19,163,491,3,Group 25
5466,204,19,163,491,3,Group 25
5533,41,19,163,491,3,Group 70
5533,41,19,163,491,3,Group 70
991,204,57,159,491,3,Group 65
991,204,57,159,491,3,Group 65
991,204,57,159,491,3,Group 65
991,204,57,159,491,3,Group 65
1353,204,57,159,491,3,Group 65
1353,204,57,159,491,3,Group 65
1353,204,57,159,491,3,Group 65
1353,204,57,159,491,3,Group 65
1406,161,57,159,491,3,Group 70
1406,161,57,159,491,3,Group 70
1406,161,57,159,491,3,Group 70
2471,204,57,159,491,3,Group 65
2471,204,57,159,491,3,Group 65
2471,204,57,159,491,3,Group 65
2471,204,57,159,491,3,Group 65
4290,161,57,159,491,3,Group 70
4290,161,57,159,491,3,Group 70
393,51,34,154,491,3,Group 30
393,51,34,154,491,3,Group 30
599,51,34,154,491,3,Group 30
599,51,34,154,491,3,Group 30
608,204,34,154,491,3,Group 9
608,204,34,154,491,3,Group 9
608,204,34,154,491,3,Group 9
639,161,34,154,491,3,Group 9
639,161,34,154,491,3,Group 9
849,161,34,154,491,3,Group 24
849,161,34,154,491,3,Group 24
917,161,34,154,491,3,Group 9
917,161,34,154,491,3,Group 9
917,161,34,154,491,3,Group 9
917,161,34,154,491,3,Group 9
970,204,34,154,491,3,Group 25
970,204,34,154,491,3,Group 25
981,161,34,154,491,3,Group 9
981,161,34,154,491,3,Group 9
1002,108,34,154,491,3,Group 27
1002,108,34,154,491,3,Group 27
1034,204,34,154,491,3,Group 70
1034,204,34,154,491,3,Group 70
1489,161,34,154,491,3,Group 24
1489,161,34,154,491,3,Group 24
1517,143,34,154,491,3,Group 28
1517,143,34,154,491,3,Group 28
1539,204,34,154,491,3,Group 25
1539,204,34,154,491,3,Group 25
1893,161,34,154,491,3,Group 9
1893,161,34,154,491,3,Group 9
1932,93,34,154,491,3,Group 23
1932,93,34,154,491,3,Group 23
1983,204,34,154,491,3,Group 9
1983,204,34,154,491,3,Group 9
2251,108,34,154,491,3,Group 27
2251,108,34,154,491,3,Group 27
2286,204,34,154,491,3,Group 25
2286,204,34,154,491,3,Group 25
2312,108,34,154,491,3,Group 9
2312,108,34,154,491,3,Group 9
2330,204,34,154,491,3,Group 70
2330,204,34,154,491,3,Group 70
2349,204,34,154,491,3,Group 25
2349,204,34,154,491,3,Group 25
2427,93,34,154,491,3,Group 23
2427,93,34,154,491,3,Group 23
2432,96,34,154,491,3,Group 24
2432,96,34,154,491,3,Group 24
2454,161,34,154,491,3,Group 9
2454,161,34,154,491,3,Group 9
2509,108,34,154,491,3,Group 9
2509,108,34,154,491,3,Group 9
2534,108,34,154,491,3,Group 9
2534,108,34,154,491,3,Group 9
2798,204,34,154,491,3,Group 25
2798,204,34,154,491,3,Group 25
2901,108,34,154,491,3,Group 9
2901,108,34,154,491,3,Group 9
3050,222,34,154,491,3,Group 23
3050,222,34,154,491,3,Group 23
3082,161,34,154,491,3,Group 9
3082,161,34,154,491,3,Group 9
3160,204,34,154,491,3,Group 25
3160,204,34,154,491,3,Group 25
3244,161,34,154,491,3,Group 24
3244,161,34,154,491,3,Group 24
3276,96,34,154,491,3,Group 24
3276,96,34,154,491,3,Group 24
3331,51,34,154,491,3,Group 30
3331,51,34,154,491,3,Group 30
3402,59,34,154,491,3,Group 23
3402,59,34,154,491,3,Group 23
3510,204,34,154,491,3,Group 25
3510,204,34,154,491,3,Group 25
3642,161,34,154,491,3,Group 24
3642,161,34,154,491,3,Group 24
3653,161,34,154,491,3,Group 9
3653,161,34,154,491,3,Group 9
3752,108,34,154,491,3,Group 9
3752,108,34,154,491,3,Group 9
3758,161,34,154,491,3,Group 9
3758,161,34,154,491,3,Group 9
3768,51,34,154,491,3,Group 30
3768,51,34,154,491,3,Group 30
3973,204,34,154,491,3,Group 25
3973,204,34,154,491,3,Group 25
4001,93,34,154,491,3,Group 23
4001,93,34,154,491,3,Group 23
4048,143,34,154,491,3,Group 9
4048,143,34,154,491,3,Group 9
4050,179,34,154,491,3,Group 25
4050,179,34,154,491,3,Group 25
4057,204,34,154,491,3,Group 25
4057,204,34,154,491,3,Group 25
4227,204,34,154,491,3,Group 25
4227,204,34,154,491,3,Group 25
4255,111,34,154,491,3,Group 25
4255,111,34,154,491,3,Group 25
4321,204,34,154,491,3,Group 25
4321,204,34,154,491,3,Group 25
4333,51,34,154,491,3,Group 30
4333,51,34,154,491,3,Group 30
4847,161,34,154,491,3,Group 23
4847,161,34,154,491,3,Group 23
4984,143,34,154,491,3,Group 23
4984,143,34,154,491,3,Group 23
5029,96,34,154,491,3,Group 24
5029,96,34,154,491,3,Group 24
5093,93,34,154,491,3,Group 23
5093,93,34,154,491,3,Group 23
5093,93,34,154,491,3,Group 70
5093,93,34,154,491,3,Group 70
5113,204,34,154,491,3,Group 25
5113,204,34,154,491,3,Group 25
5227,14,34,154,491,3,Group 30
5227,14,34,154,491,3,Group 30
5257,51,34,154,491,3,Group 30
5257,51,34,154,491,3,Group 30
5470,161,34,154,491,3,Group 23
5470,161,34,154,491,3,Group 23
5494,161,34,154,491,3,Group 9
5494,161,34,154,491,3,Group 9
5517,204,34,154,491,3,Group 25
5517,204,34,154,491,3,Group 25
5596,51,34,154,491,3,Group 23
5596,51,34,154,491,3,Group 23
298,143,53,153,491,3,Group 65
298,143,53,153,491,3,Group 65
354,143,53,153,491,3,Group 28
354,143,53,153,491,3,Group 28
354,143,53,153,491,3,Group 56
354,143,53,153,491,3,Group 56
2008,143,53,153,491,3,Group 28
2008,143,53,153,491,3,Group 28
2546,143,53,153,491,3,Group 70
2546,143,53,153,491,3,Group 70
3486,161,53,153,491,3,Group 24
3486,161,53,153,491,3,Group 24
4506,143,53,153,491,3,Group 28
4506,143,53,153,491,3,Group 28
4820,143,53,153,491,3,Group 56
4820,143,53,153,491,3,Group 56
1140,108,34,151,491,3,Group 27
1140,108,34,151,491,3,Group 27
1368,213,34,151,491,3,Group 24
1368,213,34,151,491,3,Group 24
2251,108,34,151,491,3,Group 20
2251,108,34,151,491,3,Group 20
2294,204,34,151,491,3,Group 25
2294,204,34,151,491,3,Group 25
2604,161,34,151,491,3,Group 24
2604,161,34,151,491,3,Group 24
2878,204,34,151,491,3,Group 25
2878,204,34,151,491,3,Group 25
2966,93,34,151,491,3,Group 23
2966,93,34,151,491,3,Group 23
2966,93,34,151,491,3,Group 23
2966,93,34,151,491,3,Group 23
3634,143,34,151,491,3,Group 28
3634,143,34,151,491,3,Group 28
3896,161,34,151,491,3,Group 70
3896,161,34,151,491,3,Group 70
4838,143,34,151,491,3,Group 28
4838,143,34,151,491,3,Group 28
4838,143,34,151,491,3,Group 28
4838,143,34,151,491,3,Group 28
4913,143,34,151,491,3,Group 28
4913,143,34,151,491,3,Group 28
5107,131,34,151,491,3,Group 27
5107,131,34,151,491,3,Group 27
5232,108,34,151,491,3,Group 27
5232,108,34,151,491,3,Group 27
86,204,46,150,491,3,Group 10
86,204,46,150,491,3,Group 10
156,161,46,150,491,3,Group 57
156,161,46,150,491,3,Group 57
448,143,46,150,491,3,Group 10
448,143,46,150,491,3,Group 10
448,143,46,150,491,3,Group 10
448,143,46,150,491,3,Group 10
448,143,46,150,491,3,Group 10
448,143,46,150,491,3,Group 10
448,143,46,150,491,3,Group 10
448,143,46,150,491,3,Group 10
519,204,46,150,491,3,Group 10
519,204,46,150,491,3,Group 10
533,204,46,150,491,3,Group 10
533,204,46,150,491,3,Group 10
533,204,46,150,491,3,Group 10
533,204,46,150,491,3,Group 10
986,66,46,150,491,3,Group 10
986,66,46,150,491,3,Group 10
1163,143,46,150,491,3,Group 10
1163,143,46,150,491,3,Group 10
1185,93,46,150,491,3,Group 10
1185,93,46,150,491,3,Group 10
1217,51,46,150,491,3,Group 10
1217,51,46,150,491,3,Group 10
1237,108,46,150,491,3,Group 10
1237,108,46,150,491,3,Group 10
2330,204,46,150,491,3,Group 10
2330,204,46,150,491,3,Group 10
2376,93,46,150,491,3,Group 10
2376,93,46,150,491,3,Group 10
2405,108,46,150,491,3,Group 10
2405,108,46,150,491,3,Group 10
2405,108,46,150,491,3,Group 10
2405,108,46,150,491,3,Group 10
2508,161,46,150,491,3,Group 10
2508,161,46,150,491,3,Group 10
2559,108,46,150,491,3,Group 10
2559,108,46,150,491,3,Group 10
2737,51,46,150,491,3,Group 10
2737,51,46,150,491,3,Group 10
3097,93,46,150,491,3,Group 39
3097,93,46,150,491,3,Group 39
3593,143,46,150,491,3,Group 10
3593,143,46,150,491,3,Group 10
3825,161,46,150,491,3,Group 10
3825,161,46,150,491,3,Group 10
3853,51,46,150,491,3,Group 10
3853,51,46,150,491,3,Group 10
3933,143,46,150,491,3,Group 10
3933,143,46,150,491,3,Group 10
4257,56,46,150,491,3,Group 10
4257,56,46,150,491,3,Group 10
4326,59,46,150,491,3,Group 10
4326,59,46,150,491,3,Group 10
4410,83,46,150,491,3,Group 10
4410,83,46,150,491,3,Group 10
4448,108,46,150,491,3,Group 15
4448,108,46,150,491,3,Group 15
4559,143,46,150,491,3,Group 10
4559,143,46,150,491,3,Group 10
4665,161,46,150,491,3,Group 10
4665,161,46,150,491,3,Group 10
4793,204,46,150,491,3,Group 57
4793,204,46,150,491,3,Group 57
4893,204,46,150,491,3,Group 10
4893,204,46,150,491,3,Group 10
4962,204,46,150,491,3,Group 10
4962,204,46,150,491,3,Group 10
5061,204,46,150,491,3,Group 10
5061,204,46,150,491,3,Group 10
5368,143,46,150,491,3,Group 10
5368,143,46,150,491,3,Group 10
5466,204,46,150,491,3,Group 10
5466,204,46,150,491,3,Group 10
5504,161,46,150,491,3,Group 10
5504,161,46,150,491,3,Group 10
1522,128,57,146,491,3,Group 58
1522,128,57,146,491,3,Group 58
1531,204,57,146,491,3,Group 54
1531,204,57,146,491,3,Group 54
1710,204,57,146,491,3,Group 25
1710,204,57,146,491,3,Group 25
2287,143,57,146,491,3,Group 58
2287,143,57,146,491,3,Group 58
2748,204,57,146,491,3,Group 58
2748,204,57,146,491,3,Group 58
3858,161,57,146,491,3,Group 24
3858,161,57,146,491,3,Group 24
4591,108,57,146,491,3,Group 27
4591,108,57,146,491,3,Group 27
4720,161,57,146,491,3,Group 70
4720,161,57,146,491,3,Group 70
5162,108,57,146,491,3,Group 27
5162,108,57,146,491,3,Group 27
240,204,9,145,491,3,Group 25
240,204,9,145,491,3,Group 25
628,179,9,145,491,3,Group 25
628,179,9,145,491,3,Group 25
1736,161,9,145,491,3,Group 24
1736,161,9,145,491,3,Group 24
2019,38,9,145,491,3,Group 29
2019,38,9,145,491,3,Group 29
2847,38,9,145,491,3,Group 29
2847,38,9,145,491,3,Group 29
3265,43,9,145,491,3,Group 29
3265,43,9,145,491,3,Group 29
3735,38,9,145,491,3,Group 29
3735,38,9,145,491,3,Group 29
3757,46,9,145,491,3,Group 70
3757,46,9,145,491,3,Group 70
4016,204,9,145,491,3,Group 25
4016,204,9,145,491,3,Group 25
4225,108,9,145,491,3,Group 70
4225,108,9,145,491,3,Group 70
5325,204,9,145,491,3,Group 25
5325,204,9,145,491,3,Group 25
5616,161,9,145,491,3,Group 24
5616,161,9,145,491,3,Group 24
1776,161,57,141,491,3,Group 24
1776,161,57,141,491,3,Group 24
93,161,57,138,491,3,Group 33
93,161,57,138,491,3,Group 33
1780,143,57,138,491,3,Group 33
1780,143,57,138,491,3,Group 33
3933,143,57,138,491,3,Group 33
3933,143,57,138,491,3,Group 33
476,204,37,135,491,3,Group 46
476,204,37,135,491,3,Group 46
628,179,37,135,491,3,Group 70
628,179,37,135,491,3,Group 70
628,179,37,135,491,3,Group 70
698,244,37,135,491,3,Group 47
698,244,37,135,491,3,Group 47
705,204,37,135,491,3,Group 48
705,204,37,135,491,3,Group 48
707,144,37,135,491,3,Group 48
707,144,37,135,491,3,Group 48
1006,204,37,135,491,3,Group 59
1006,204,37,135,491,3,Group 59
1006,204,37,135,491,3,Group 72
1006,204,37,135,491,3,Group 72
1061,161,37,135,491,3,Group 62
1061,161,37,135,491,3,Group 62
1217,51,37,135,491,3,Group 70
1217,51,37,135,491,3,Group 70
1402,204,37,135,491,3,Group 70
1402,204,37,135,491,3,Group 70
1430,204,37,135,491,3,Group 46
1430,204,37,135,491,3,Group 46
1530,135,37,135,491,3,Group 24
1530,135,37,135,491,3,Group 24
1563,143,37,135,491,3,Group 48
1563,143,37,135,491,3,Group 48
1717,111,37,135,491,3,Group 46
1717,111,37,135,491,3,Group 46
1717,111,37,135,491,3,Group 46
1717,111,37,135,491,3,Group 46
1796,204,37,135,491,3,Group 70
1796,204,37,135,491,3,Group 70
1921,143,37,135,491,3,Group 48
1921,143,37,135,491,3,Group 48
2011,161,37,135,491,3,Group 49
2011,161,37,135,491,3,Group 49
2011,161,37,135,491,3,Group 70
2011,161,37,135,491,3,Group 70
2361,128,37,135,491,3,Group 72
2361,128,37,135,491,3,Group 72
2529,96,37,135,491,3,Group 62
2529,96,37,135,491,3,Group 62
2534,108,37,135,491,3,Group 27
2534,108,37,135,491,3,Group 27
2657,204,37,135,491,3,Group 46
2657,204,37,135,491,3,Group 46
2720,204,37,135,491,3,Group 70
2720,204,37,135,491,3,Group 70
2738,161,37,135,491,3,Group 49
2738,161,37,135,491,3,Group 49
2928,161,37,135,491,3,Group 54
2928,161,37,135,491,3,Group 54
3185,143,37,135,491,3,Group 48
3185,143,37,135,491,3,Group 48
3239,204,37,135,491,3,Group 46
3239,204,37,135,491,3,Group 46
3333,161,37,135,491,3,Group 49
3333,161,37,135,491,3,Group 49
3430,143,37,135,491,3,Group 48
3430,143,37,135,491,3,Group 48
3540,161,37,135,491,3,Group 56
3540,161,37,135,491,3,Group 56
3602,204,37,135,491,3,Group 25
3602,204,37,135,491,3,Group 25
3825,161,37,135,491,3,Group 49
3825,161,37,135,491,3,Group 49
3930,161,37,135,491,3,Group 49
3930,161,37,135,491,3,Group 49
3933,143,37,135,491,3,Group 48
3933,143,37,135,491,3,Group 48
3979,143,37,135,491,3,Group 48
3979,143,37,135,491,3,Group 48
3986,179,37,135,491,3,Group 46
3986,179,37,135,491,3,Group 46
3999,143,37,135,491,3,Group 48
3999,143,37,135,491,3,Group 48
4090,143,37,135,491,3,Group 48
4090,143,37,135,491,3,Group 48
4124,165,37,135,491,3,Group 49
4124,165,37,135,491,3,Group 49
4178,43,37,135,491,3,Group 70
4178,43,37,135,491,3,Group 70
4186,93,37,135,491,3,Group 45
4186,93,37,135,491,3,Group 45
4266,204,37,135,491,3,Group 46
4266,204,37,135,491,3,Group 46
4306,173,37,135,491,3,Group 50
4306,173,37,135,491,3,Group 50
4377,204,37,135,491,3,Group 46
4377,204,37,135,491,3,Group 46
4404,161,37,135,491,3,Group 72
4404,161,37,135,491,3,Group 72
4413,131,37,135,491,3,Group 47
4413,131,37,135,491,3,Group 47
4532,143,37,135,491,3,Group 48
4532,143,37,135,491,3,Group 48
4576,208,37,135,491,3,Group 46
4576,208,37,135,491,3,Group 46
4584,161,37,135,491,3,Group 70
4584,161,37,135,491,3,Group 70
4812,161,37,135,491,3,Group 20
4812,161,37,135,491,3,Group 20
4890,222,37,135,491,3,Group 25
4890,222,37,135,491,3,Group 25
4891,179,37,135,491,3,Group 70
4891,179,37,135,491,3,Group 70
4990,161,37,135,491,3,Group 49
4990,161,37,135,491,3,Group 49
5073,38,37,135,491,3,Group 63
5073,38,37,135,491,3,Group 63
5161,204,37,135,491,3,Group 46
5161,204,37,135,491,3,Group 46
5202,128,37,135,491,3,Group 47
5202,128,37,135,491,3,Group 47
5210,143,37,135,491,3,Group 61
5210,143,37,135,491,3,Group 61
5210,143,37,135,491,3,Group 61
5353,247,37,135,491,3,Group 29
5353,247,37,135,491,3,Group 29
5422,143,37,135,491,3,Group 48
5422,143,37,135,491,3,Group 48
5440,204,37,135,491,3,Group 70
5440,204,37,135,491,3,Group 70
5521,165,37,135,491,3,Group 70
5521,165,37,135,491,3,Group 70
233,108,34,134,491,3,Group 27
233,108,34,134,491,3,Group 27
599,51,34,134,491,3,Group 30
599,51,34,134,491,3,Group 30
1983,204,34,134,491,3,Group 25
1983,204,34,134,491,3,Group 25
1983,204,34,134,491,3,Group 25
1983,204,34,134,491,3,Group 25
2534,108,34,134,491,3,Group 9
2534,108,34,134,491,3,Group 9
3472,110,34,134,491,3,Group 24
3472,110,34,134,491,3,Group 24
3795,161,34,134,491,3,Group 24
3795,161,34,134,491,3,Group 24
3987,161,34,134,491,3,Group 23
3987,161,34,134,491,3,Group 23
4395,93,34,134,491,3,Group 23
4395,93,34,134,491,3,Group 23
5605,161,34,134,491,3,Group 24
5605,161,34,134,491,3,Group 24
2322,161,35,132,491,3,Group 70
2322,161,35,132,491,3,Group 70
3162,96,35,132,491,3,Group 70
3162,96,35,132,491,3,Group 70
4542,108,35,132,491,3,Group 70
4542,108,35,132,491,3,Group 70
824,91,53,130,491,3,Group 70
824,91,53,130,491,3,Group 70
824,91,53,130,491,3,Group 76
824,91,53,130,491,3,Group 76
841,204,53,130,491,3,Group 25
841,204,53,130,491,3,Group 25
917,161,53,130,491,3,Group 34
917,161,53,130,491,3,Group 34
917,161,53,130,491,3,Group 34
917,161,53,130,491,3,Group 34
917,161,53,130,491,3,Group 70
917,161,53,130,491,3,Group 70
2006,108,53,130,491,3,Group 76
2006,108,53,130,491,3,Group 76
2473,55,53,130,491,3,Group 70
2473,55,53,130,491,3,Group 70
2860,161,53,130,491,3,Group 70
2860,161,53,130,491,3,Group 70
3374,108,53,130,491,3,Group 70
3374,108,53,130,491,3,Group 70
3374,108,53,130,491,3,Group 76
3582,204,53,130,491,3,Group 76
3582,204,53,130,491,3,Group 76
3747,204,53,130,491,3,Group 76
3747,204,53,130,491,3,Group 76
4475,108,53,130,491,3,Group 70
4475,108,53,130,491,3,Group 70
4554,161,53,130,491,3,Group 70
4554,161,53,130,491,3,Group 70
5362,108,53,130,491,3,Group 76
5362,108,53,130,491,3,Group 76
276,108,53,127,491,3,Group 76
276,108,53,127,491,3,Group 76
1824,51,53,127,491,3,Group 70
1824,51,53,127,491,3,Group 70
1849,204,53,127,491,3,Group 70
1849,204,53,127,491,3,Group 70
4615,93,53,127,491,3,Group 76
4615,93,53,127,491,3,Group 76
14,161,20,125,491,3,Group 70
14,161,20,125,491,3,Group 70
188,204,20,125,491,3,Group 70
188,204,20,125,491,3,Group 70
190,204,20,125,491,3,Group 70
190,204,20,125,491,3,Group 70
214,204,20,125,491,3,Group 76
214,204,20,125,491,3,Group 76
456,204,20,125,491,3,Group 70
456,204,20,125,491,3,Group 70
505,93,20,125,491,3,Group 70
505,93,20,125,491,3,Group 70
560,161,20,125,491,3,Group 70
560,161,20,125,491,3,Group 70
599,51,20,125,491,3,Group 66
599,51,20,125,491,3,Group 66
602,93,20,125,491,3,Group 70
602,93,20,125,491,3,Group 70
635,161,20,125,491,3,Group 70
635,161,20,125,491,3,Group 70
781,204,20,125,491,3,Group 69
781,204,20,125,491,3,Group 69
813,35,20,125,491,3,Group 70
813,35,20,125,491,3,Group 70
972,143,20,125,491,3,Group 70
972,143,20,125,491,3,Group 70
1020,204,20,125,491,3,Group 70
1020,204,20,125,491,3,Group 70
1020,204,20,125,491,3,Group 70
1020,204,20,125,491,3,Group 70
1050,161,20,125,491,3,Group 70
1050,161,20,125,491,3,Group 70
1165,204,20,125,491,3,Group 70
1165,204,20,125,491,3,Group 70
1379,56,20,125,491,3,Group 70
1379,56,20,125,491,3,Group 70
1484,204,20,125,491,3,Group 70
1484,204,20,125,491,3,Group 70
1528,143,20,125,491,3,Group 70
1528,143,20,125,491,3,Group 70
1557,170,20,125,491,3,Group 70
1557,170,20,125,491,3,Group 70
1572,161,20,125,491,3,Group 70
1572,161,20,125,491,3,Group 70
1708,161,20,125,491,3,Group 70
1708,161,20,125,491,3,Group 70
1711,111,20,125,491,3,Group 70
1711,111,20,125,491,3,Group 70
1871,161,20,125,491,3,Group 70
1871,161,20,125,491,3,Group 70
1873,108,20,125,491,3,Group 69
1873,108,20,125,491,3,Group 69
1999,161,20,125,491,3,Group 70
1999,161,20,125,491,3,Group 70
2011,161,20,125,491,3,Group 76
2011,161,20,125,491,3,Group 76
2032,205,20,125,491,3,Group 24
2032,205,20,125,491,3,Group 24
2113,161,20,125,491,3,Group 70
